customer_id,ssn,name,birth_date,marital_status,income_bracket,signup_date,city,state,payment_method,acquisition_channel,credit_score,cancellation_date
1752,473-34-9678,Steve Lopez,1976-09-07,Single,A,2004-08-01,West Rickyport,GA,Credit Card,Partner,679,
1753,318-77-4869,Danny Robinson,1954-08-10,Widowed,C,1994-06-26,East Royfort,MT,Credit Card,Telesales,799,
1754,624-99-8214,Andrew King,1977-01-26,Single,C,1997-05-01,Youngchester,MI,Bank Slip,Physical Store,519,
1755,262-04-5775,Mr. Christopher Montgomery,1974-06-02,Divorced,A,2023-06-24,Parkerberg,OK,Bank Slip,Telesales,529,
1756,575-07-4941,Mark Burch,1991-09-12,Single,D,2017-02-01,East Kevin,AZ,Credit Card,Physical Store,806,
1757,413-16-6607,Donna Shaw,2001-04-26,Widowed,C,2022-07-24,Robertshire,MP,Credit Card,Physical Store,316,
1758,662-93-5026,Dawn Walter,1952-09-11,Married,C,2019-01-17,Vaughnton,CT,Credit Card,Partner,445,
1759,376-65-4521,Jose Mcgrath,2004-05-03,Divorced,D,2023-10-25,New Dennisfurt,FM,Bank Slip,Telesales,586,
1760,568-48-4892,Kristen Riley DDS,1997-03-19,Widowed,B,2022-01-05,South Megan,MT,Bank Slip,Partner,478,
1761,899-67-5287,William Harrison,1999-09-19,Widowed,C,2017-12-26,East Daniel,PA,Direct Debit,Physical Store,565,
1762,268-99-9958,Sarah Valencia,2005-02-08,Single,C,2024-07-01,New Leslie,PA,Direct Debit,Online,411,
1763,823-09-3988,Jennifer Cuevas,1949-06-12,Single,A,2011-03-29,Beckerbury,MH,Credit Card,Telesales,485,
1764,132-54-5085,Steve Rodriguez,1997-05-25,Widowed,C,2017-07-01,Port April,KS,Bank Slip,Physical Store,405,
1765,317-70-2956,Michael Bright,1989-08-02,Widowed,D,2011-11-25,New Robin,ID,Direct Debit,Online,502,
1766,899-27-3959,William Jordan,1991-11-26,Single,C,2012-08-28,East Sandra,AS,Bank Slip,Physical Store,583,
1767,447-60-2370,Michael Stone,1992-04-21,Divorced,A,2017-01-12,New Meghanside,MO,Direct Debit,Online,305,
1768,175-04-3582,Kaitlyn Kramer,1948-02-06,Divorced,A,1994-06-27,Tammyside,TN,Direct Debit,Physical Store,817,
1769,314-43-6712,Michael Brown,1998-01-31,Single,C,2017-01-03,Lake Deborah,NH,Direct Debit,Online,534,
1770,115-21-1769,Brianna Mata,1971-11-10,Widowed,A,1997-04-27,Watkinsfurt,NC,Bank Slip,Physical Store,361,
1771,735-04-8279,Brandon Jones,1986-03-22,Divorced,C,2015-12-15,West Jennifertown,ID,Bank Slip,Physical Store,738,
1772,078-82-3177,James Jenkins,1953-05-13,Married,B,2017-06-08,Petersberg,CO,Credit Card,Physical Store,686,
1773,868-79-1166,Aaron Campbell,1953-11-01,Widowed,C,2017-09-07,Wileyport,OH,Direct Debit,Telesales,679,
1774,160-19-9358,Wendy Stephens,1979-10-28,Married,A,2023-06-03,Martinezbury,OR,Direct Debit,Partner,346,
1775,326-19-5292,Elizabeth Jones,1999-08-16,Widowed,D,2024-02-07,West Priscillaview,RI,Direct Debit,Partner,826,
1776,142-76-5174,Edwin Castro,1998-07-08,Divorced,C,2019-08-06,Frenchhaven,NH,Direct Debit,Partner,613,
1777,076-65-8348,Jared Floyd,1974-05-23,Married,B,2007-12-05,Dunnmouth,WY,Direct Debit,Physical Store,425,
1778,101-37-2362,Sylvia Franklin,2002-04-13,Single,A,2021-06-30,Nelsonville,GU,Bank Slip,Physical Store,560,
1779,290-94-9753,Scott Brandt,1974-04-13,Divorced,C,2014-08-21,New Katieberg,MH,Credit Card,Physical Store,544,
1780,138-33-1250,David Kelley,1960-04-27,Widowed,C,2019-03-20,Vargasmouth,OH,Bank Slip,Partner,678,
1781,853-34-4272,Renee Davies,1965-05-13,Divorced,D,1984-05-25,East Michael,OR,Direct Debit,Online,482,
1782,294-09-2056,Joshua Evans,1978-02-04,Divorced,A,2010-03-16,Port Candace,NC,Bank Slip,Telesales,850,
1783,039-05-1787,Mitchell Sullivan,1968-04-23,Widowed,D,2020-06-08,East Christopherview,DC,Bank Slip,Online,321,2022-04-01
1784,575-57-8938,Dennis Lopez,1982-07-27,Divorced,B,2003-02-10,Derrickburgh,MS,Credit Card,Online,458,
1785,614-17-3084,Rita Simmons,1945-10-24,Married,C,2017-12-21,North Renee,CT,Direct Debit,Online,373,
1786,243-48-7387,Briana Johnston,1944-10-10,Married,A,2001-08-13,Port Dustin,MS,Credit Card,Telesales,752,2017-04-21
1787,142-73-9826,Kristin Williams,1957-12-20,Single,B,2016-02-11,Port Alecside,PR,Bank Slip,Online,735,2023-07-01
1788,622-35-3918,Ronald Hanson,1974-05-13,Married,D,2007-09-17,North Cheryl,VI,Direct Debit,Physical Store,323,
1789,532-55-2023,Emily Campbell,1952-01-06,Single,B,1988-04-05,Lake William,AL,Direct Debit,Partner,601,2000-06-23
1790,053-52-6372,Matthew Leon,1969-01-13,Married,B,2006-03-08,Patriciamouth,CO,Credit Card,Partner,482,
1791,677-05-1350,Stacey Williams,1963-01-06,Married,B,1988-12-10,West Ronnie,MN,Credit Card,Partner,456,
1792,339-25-5813,Kristina Marshall,1987-08-10,Widowed,B,2015-02-26,East Edwin,TX,Credit Card,Physical Store,410,
1793,123-29-9459,Patricia Lopez,1983-06-03,Widowed,B,2016-09-14,Pacestad,VT,Direct Debit,Physical Store,423,2021-03-20
1794,032-23-5762,Marilyn Arnold,1961-08-13,Single,A,1991-01-22,North Victoriamouth,KS,Credit Card,Physical Store,819,
1795,377-55-0872,Charles Jones,1974-10-24,Divorced,A,2013-12-11,Jacobstad,CT,Bank Slip,Partner,453,
1796,769-20-5419,Daniel Garcia,2002-03-21,Married,D,2020-05-21,New Richard,MP,Direct Debit,Online,738,
1797,849-91-9292,Steve Young,1975-10-06,Single,C,2022-05-01,North Deborah,NM,Credit Card,Telesales,787,
1798,037-93-1576,Vickie Mcintyre,2003-06-26,Widowed,D,2022-02-24,Port Paulchester,VI,Direct Debit,Physical Store,311,2025-02-06
1799,115-65-4705,Jordan Jones,1955-12-16,Divorced,D,2018-07-15,East Krystalview,TX,Bank Slip,Telesales,672,2019-08-28
1800,848-96-4166,Rebecca Guzman,2002-07-06,Single,A,2022-08-30,Alexandraton,FL,Bank Slip,Telesales,537,
1801,302-02-4779,Luis White,2000-04-29,Widowed,B,2024-08-24,Lake Brandonview,VI,Credit Card,Online,463,2025-03-28
1802,212-85-0049,Eric Jones,1974-01-07,Single,B,2022-10-14,New Thomasborough,NV,Direct Debit,Physical Store,439,
1803,628-72-9374,Angela Pope DDS,1988-01-07,Married,C,2019-03-26,Jennifertown,NJ,Credit Card,Physical Store,691,
1804,155-26-9351,Brian Jones,2002-05-23,Married,C,2025-04-17,Wintersmouth,LA,Bank Slip,Physical Store,509,
1805,670-95-7753,Elizabeth Hall,2000-12-06,Widowed,A,2019-08-07,Haneybury,DE,Credit Card,Telesales,435,2020-07-21
1806,196-88-5609,Michael Taylor,1946-12-14,Married,B,1997-11-01,South Michael,GU,Credit Card,Telesales,316,
1807,299-22-1390,Sarah Vasquez,2006-11-11,Widowed,A,2024-12-13,Caitlinshire,FL,Direct Debit,Partner,824,
1808,346-72-0706,Gregory Rivas,1986-08-07,Single,D,2024-10-28,East Elizabeth,PW,Bank Slip,Physical Store,505,2025-05-23
1809,313-10-6867,George Martin,1970-05-10,Divorced,D,2004-10-21,New Jessicastad,AZ,Bank Slip,Physical Store,324,
1810,164-07-7151,Cesar Martinez,1990-01-13,Widowed,A,2017-03-16,South Brian,WY,Direct Debit,Online,796,
1811,712-26-9340,Cynthia Mitchell,1974-04-08,Widowed,A,2013-03-11,North Erinport,NH,Bank Slip,Online,647,
1812,316-20-7447,Clarence Carter,1957-03-04,Divorced,D,2021-04-23,East Patrick,NM,Direct Debit,Telesales,310,2025-02-16
1813,450-17-5684,Beth Hall,1973-04-29,Married,B,2022-01-16,East Joseshire,OH,Credit Card,Telesales,344,
1814,366-55-1997,Kent Nichols,1977-03-05,Single,A,2007-12-23,Powersburgh,DC,Credit Card,Partner,519,
1815,681-65-1289,Richard Martinez,1994-11-05,Married,A,2013-12-25,Curtisville,OK,Direct Debit,Telesales,596,
1816,760-12-3894,Denise Miller,1983-01-13,Married,A,2021-02-16,Port Wendyland,OK,Credit Card,Online,425,
1817,552-31-1624,Kenneth Harris,1995-12-30,Widowed,B,2017-08-09,Joshuahaven,KS,Bank Slip,Telesales,327,
1818,200-34-2092,Christopher Gibson,1969-10-01,Widowed,D,2024-04-13,East Allison,NY,Bank Slip,Partner,618,
1819,396-45-9617,Samantha Vang,1988-06-22,Widowed,C,2019-03-05,Thompsonshire,NC,Credit Card,Online,663,
1820,699-67-7127,Catherine Walters DVM,1979-05-11,Widowed,B,2022-06-05,New Jonathan,NH,Credit Card,Online,672,
1821,471-90-9026,Shawn Wyatt,1986-03-25,Single,C,2009-10-18,South Oscarfort,ND,Bank Slip,Telesales,787,
1822,676-52-6906,Bruce Weaver,1973-07-07,Married,C,1992-06-12,Benjaminchester,NH,Direct Debit,Partner,720,2017-03-21
1823,736-70-6513,Shannon Anderson,1961-05-22,Widowed,A,1983-02-22,North Ashley,PR,Bank Slip,Physical Store,464,
1824,641-99-2352,Teresa Jacobs,1991-02-21,Divorced,C,2020-07-21,East Lindseyfort,AR,Credit Card,Online,765,
1825,656-68-1226,Albert Cooper,2003-03-21,Single,C,2024-01-17,Lambertburgh,GA,Bank Slip,Physical Store,480,
1826,376-87-6542,Sharon Thompson,1980-10-19,Single,D,2024-06-02,Port Erikberg,AS,Bank Slip,Telesales,831,
1827,220-90-7049,John Lopez,1993-03-24,Divorced,D,2011-10-31,Bradleyland,NC,Credit Card,Physical Store,505,2021-07-30
1828,239-12-3126,Alan Rodriguez,1954-03-02,Married,A,1986-06-09,Lake Jenniferview,DE,Direct Debit,Partner,552,
1829,674-20-2964,Brian Mendez,1977-03-07,Single,C,2017-09-15,North Anthony,MS,Credit Card,Physical Store,612,
1830,123-02-7931,Hannah Johnson,1967-01-29,Widowed,B,2003-11-05,Port Jacqueline,IA,Credit Card,Online,527,2024-05-07
1831,727-75-0665,Isaac Smith,1980-10-15,Married,C,2006-11-18,Port Anthonyview,TN,Credit Card,Telesales,840,
1832,484-21-0200,Lisa Wood,1980-12-01,Married,A,2024-01-04,South Christinefurt,MT,Direct Debit,Partner,799,
1833,451-34-5816,Aaron Smith,1999-06-14,Divorced,D,2023-02-09,Jordanbury,MA,Bank Slip,Telesales,691,
1834,100-10-6092,Jennifer Griffin,1945-09-10,Divorced,B,1964-12-26,Andrewshire,UT,Direct Debit,Physical Store,791,
1835,303-16-5553,Danielle Moore,2000-04-27,Married,B,2021-08-04,Port Randyview,OR,Credit Card,Physical Store,739,
1836,189-69-4856,Linda Snyder,2003-04-22,Widowed,D,2023-03-09,Raymondbury,ME,Direct Debit,Online,337,
1837,698-55-8207,Richard Jones,1997-10-22,Divorced,A,2020-07-13,Josephland,IA,Bank Slip,Physical Store,689,
1838,738-23-6784,Kelly Mcdowell,1988-12-01,Single,A,2015-12-18,South Maria,PR,Direct Debit,Telesales,546,
1839,457-38-4625,Bruce Ward,1987-06-15,Married,C,2009-10-26,Port Patrick,DE,Bank Slip,Telesales,422,
1840,876-32-2954,Katelyn Johnson MD,1968-10-09,Single,B,2021-04-13,Nicolebury,WV,Bank Slip,Physical Store,835,
1841,366-04-2842,Hayden Flores,1988-09-20,Married,A,2015-06-03,Port Judystad,NH,Credit Card,Physical Store,453,
1842,334-61-1079,Megan Carroll,1993-11-15,Single,C,2012-06-01,North Billy,TN,Credit Card,Online,589,
1843,106-19-6088,Gregory Hall,1996-07-22,Divorced,A,2022-08-05,Christensenbury,WA,Bank Slip,Physical Store,710,
1844,032-92-5038,Victoria Thomas,1962-04-04,Divorced,B,2017-12-27,South Michael,NC,Credit Card,Physical Store,524,
1845,447-03-3707,Maria Young,1980-04-21,Divorced,D,2015-07-12,Clarkview,OR,Credit Card,Telesales,440,
1846,025-40-0703,Megan Thompson,1954-07-14,Widowed,C,2003-08-21,Lauraburgh,OH,Bank Slip,Online,346,
1847,445-56-9750,Mrs. Elizabeth Lewis,1980-09-03,Widowed,B,2024-04-26,Lindseyberg,KY,Bank Slip,Partner,562,
1848,267-23-5389,Michael Berry,1957-12-24,Widowed,C,1977-05-22,Chanburgh,GU,Bank Slip,Partner,717,
1849,218-90-9489,Amanda Mccoy,1998-06-12,Single,D,2019-11-26,Lake Jonathan,AR,Direct Debit,Online,390,
1850,290-09-3701,Samuel Ramirez,1954-02-24,Widowed,C,1973-09-22,Bennettfort,FL,Direct Debit,Online,387,
1851,570-60-2143,Jeremy Jackson,1946-03-19,Widowed,B,1967-03-02,Jasonberg,FM,Bank Slip,Physical Store,386,
1852,705-82-9931,Eileen Davis,1994-08-05,Divorced,A,2018-03-12,East Jennifer,FM,Direct Debit,Telesales,312,2020-08-04
1853,647-76-7136,Nicole Cole,2001-05-10,Single,D,2024-05-23,Thompsontown,AL,Credit Card,Physical Store,732,2024-09-15
1854,761-46-1335,Joseph Santiago,1959-08-13,Divorced,A,2017-06-16,Port Miamouth,MN,Credit Card,Physical Store,830,
1855,364-86-6729,Jordan Guerrero,1989-04-08,Widowed,D,2011-09-05,New Richardview,FM,Bank Slip,Online,314,
1856,190-94-4015,David Obrien,1987-04-19,Widowed,A,2018-11-11,Matthewburgh,MD,Credit Card,Telesales,513,
1857,350-15-2842,Alexis Park,1971-08-15,Divorced,C,1991-12-28,Lesterberg,MO,Credit Card,Partner,333,
1858,033-32-9812,Andrew Garcia,1975-10-16,Single,B,2004-07-03,North Kathryn,MP,Bank Slip,Partner,453,
1859,163-21-7466,Matthew Stewart,1987-07-11,Single,C,2011-05-23,Richardsonfort,WV,Credit Card,Partner,364,
1860,360-08-1669,Matthew Scott,1982-09-23,Single,C,2017-01-19,Vaughnmouth,AZ,Bank Slip,Telesales,726,
1861,008-31-1741,Katelyn Huff,1985-09-06,Divorced,C,2006-12-20,East Gregoryshire,TN,Credit Card,Online,579,
1862,464-38-2566,Megan Hunt,1947-05-15,Widowed,D,1982-04-20,Aaronbury,TN,Bank Slip,Partner,678,
1863,353-83-7919,Jordan Jordan,1991-07-07,Married,A,2013-08-13,Davidberg,NE,Direct Debit,Partner,718,
1864,621-61-8463,Brandy Woods,1951-11-24,Widowed,B,1989-12-30,Ruizburgh,AR,Direct Debit,Online,676,
1865,823-54-5078,Joshua Franklin,1993-04-11,Widowed,C,2019-11-26,Matthewside,DC,Credit Card,Telesales,707,
1866,854-56-9136,John Hendricks,1994-01-10,Married,D,2020-02-23,West Summerberg,WY,Bank Slip,Telesales,613,2020-03-28
1867,676-80-8196,Diane Mendez,1975-04-11,Widowed,D,2005-02-10,Janeton,GU,Bank Slip,Partner,568,
1868,555-52-1088,Mary Hendricks,2006-05-12,Single,D,2024-10-06,New April,MS,Direct Debit,Telesales,806,
1869,881-58-9787,Timothy Morris,1958-05-24,Single,C,2001-10-09,West Samuel,UT,Direct Debit,Partner,308,
1870,471-38-5142,Phillip Nguyen,1959-04-11,Single,A,2016-03-23,West Amandaport,SD,Direct Debit,Partner,842,2019-08-31
1871,528-57-0372,Jacqueline Pratt,1955-10-10,Married,B,1980-10-21,South Brian,RI,Credit Card,Telesales,704,
1872,171-68-4429,Kelly Baker,1982-02-13,Single,C,2015-12-23,North Ruth,ME,Direct Debit,Physical Store,682,
1873,586-05-7278,William Thomas,1970-06-04,Single,D,1993-07-24,South Briannaland,LA,Credit Card,Physical Store,755,
1874,086-89-0819,Mark Johnson,1948-02-16,Widowed,B,1976-10-27,New Alyssa,FM,Bank Slip,Physical Store,411,
1875,459-92-8373,Patricia Hamilton,1965-03-27,Single,A,1985-09-13,Masonhaven,AL,Direct Debit,Physical Store,708,
1876,071-06-5093,Tonya Bates,1979-11-21,Single,D,2020-04-07,Kimberlyburgh,MD,Direct Debit,Online,780,
1877,851-17-4770,Amber Travis,1990-08-01,Single,B,2009-01-24,West Davidchester,KY,Bank Slip,Telesales,694,
1878,830-92-8389,Drew Newton,1962-04-18,Married,A,1996-11-08,Valerieshire,NY,Credit Card,Online,418,
1879,179-31-9702,Laura Gomez,2002-12-10,Single,D,2021-03-15,Mooreshire,SD,Direct Debit,Online,428,
1880,529-38-6501,Pamela Mcdonald,1968-07-23,Widowed,C,2006-11-15,North Mary,VT,Direct Debit,Telesales,525,
1881,692-59-4196,Travis Braun,1967-11-09,Divorced,B,2017-03-21,Port Stacey,PA,Credit Card,Online,412,
1882,794-74-6772,Amanda Floyd,1948-03-04,Widowed,B,1997-03-03,Alanside,GA,Bank Slip,Partner,640,2001-12-10
1883,670-76-6028,Rickey Garcia,1978-01-04,Married,B,2003-10-26,Kelleyton,NV,Bank Slip,Partner,592,
1884,861-48-2451,Jeff Hobbs,1984-10-09,Widowed,D,2008-04-17,South George,LA,Bank Slip,Telesales,675,
1885,294-44-0594,Kayla Moody,1984-11-24,Divorced,D,2021-12-27,Port Benjamin,IL,Credit Card,Telesales,371,
1886,114-22-0934,Victoria Underwood,1947-10-14,Single,C,2004-04-28,Johnsonbury,OK,Direct Debit,Telesales,643,
1887,850-84-9604,Patrick Norman,1958-07-10,Divorced,D,2007-11-08,Annaville,SD,Bank Slip,Partner,465,
1888,631-93-6625,Larry Bowers,1977-04-19,Married,C,2014-01-05,Lake Johnathan,VT,Bank Slip,Telesales,714,2020-09-04
1889,685-17-8673,Ashley Brady,1982-05-27,Married,D,2023-02-22,Port Brandiport,MN,Direct Debit,Partner,413,2023-05-21
1890,894-27-3478,Sara Mendoza,1988-04-06,Single,A,2020-10-08,Shanebury,PW,Direct Debit,Physical Store,629,
1891,655-58-4921,Joseph Hernandez,1992-03-18,Widowed,D,2024-02-11,Loribury,VT,Bank Slip,Telesales,394,
1892,740-66-0672,Nicholas Morgan MD,2001-09-16,Married,C,2022-09-30,Jasonchester,WA,Direct Debit,Partner,744,
1893,275-58-4339,Nancy Young,1966-02-21,Widowed,B,1998-01-23,Alexanderbury,MD,Direct Debit,Partner,397,
1894,426-42-8644,Tracy Park,2001-11-06,Single,A,2021-05-06,Andersonland,NV,Direct Debit,Online,779,
1895,290-89-5428,Jennifer Vargas,1944-11-03,Single,A,2008-02-26,New Michaelport,VT,Direct Debit,Partner,338,
1896,167-36-8379,Ronald Wilkins,1971-10-27,Widowed,D,1994-06-04,New Rebeccaside,DC,Credit Card,Partner,492,
1897,839-95-6920,Russell Harrington,1949-06-15,Divorced,A,2004-02-04,Peterport,VA,Credit Card,Telesales,622,
1898,083-14-6707,Alyssa Turner,1968-04-01,Widowed,B,2017-05-21,Victoriaton,OK,Direct Debit,Online,499,
1899,739-55-2474,Mary Sanders,1948-10-14,Widowed,D,2022-06-09,East Justinville,WY,Direct Debit,Physical Store,770,2024-03-11
1900,243-08-0292,Linda Howard,1980-12-30,Married,C,2010-04-11,East Stephaniefort,KY,Credit Card,Partner,721,2013-08-04
1901,545-55-6036,Dustin Andrews,1950-04-27,Widowed,C,1996-07-04,Lake Angela,SD,Bank Slip,Physical Store,403,
1902,137-32-4613,John Hendricks,1947-01-31,Married,C,1972-01-06,East Dana,SD,Direct Debit,Telesales,409,
1903,828-98-3122,Katherine Miller,1993-01-04,Single,A,2016-09-16,New Latoyaview,IA,Direct Debit,Physical Store,619,
1904,518-53-3904,Rita Johnson,1957-10-10,Married,A,1996-03-18,Molinastad,MP,Bank Slip,Partner,568,
1905,363-32-4746,Autumn Henderson,1983-03-07,Married,D,2009-03-06,Thomasborough,NV,Bank Slip,Online,616,
1906,046-74-7782,Sean Schmidt,1949-12-14,Widowed,C,1975-02-28,Juliefurt,NC,Bank Slip,Online,707,
1907,539-34-8593,Margaret Vasquez,2000-10-05,Widowed,B,2021-02-16,Lake Dianeview,AS,Direct Debit,Telesales,801,
1908,084-54-9312,Jamie Perry,1986-08-12,Divorced,C,2020-04-16,Hernandezside,GA,Credit Card,Physical Store,365,
1909,545-04-7379,Michelle Nixon,1987-01-03,Married,C,2008-09-08,Pricemouth,NE,Bank Slip,Partner,315,
1910,359-36-7936,Elizabeth King,1967-03-21,Married,D,2022-10-13,West Joel,VT,Direct Debit,Partner,690,
1911,052-28-2498,Kelly Schmidt,2003-05-22,Widowed,A,2024-06-08,Leahmouth,GA,Bank Slip,Online,407,
1912,049-26-0476,Randall Fleming,1986-11-06,Divorced,B,2014-08-11,Harringtonland,NC,Direct Debit,Physical Store,731,2019-06-17
1913,714-83-0412,Scott Yates,1997-02-12,Divorced,C,2016-04-03,South Joshua,AS,Bank Slip,Telesales,698,2022-05-29
1914,722-35-6711,Ryan Anthony,1966-04-22,Married,D,1998-09-18,Theresashire,VT,Bank Slip,Telesales,300,
1915,830-91-3567,Ryan Brown,1947-03-04,Divorced,D,2020-05-04,Priceside,VI,Direct Debit,Online,543,
1916,343-27-9338,Kenneth Paul,1979-05-10,Divorced,A,2012-07-11,East Courtney,ME,Bank Slip,Online,530,
1917,521-24-0830,Richard Bell,1996-02-16,Single,C,2020-12-21,Kevinfurt,UT,Bank Slip,Online,684,2024-10-03
1918,700-69-6406,Andrew Jones,1979-06-30,Married,A,2013-10-20,New Heatherfurt,NH,Direct Debit,Online,613,
1919,320-87-0664,Tammy Taylor,1962-01-22,Widowed,D,1986-07-17,Port John,RI,Bank Slip,Online,552,
1920,554-22-5287,Cheryl Hoffman,1956-02-26,Widowed,B,1998-10-12,Schwartzborough,CA,Credit Card,Online,662,2009-09-02
1921,206-11-5092,Michael Smith,1981-05-16,Single,B,2005-11-02,Stanleyberg,UT,Credit Card,Online,369,
1922,206-53-2931,Mrs. Nancy Davidson,1959-01-02,Married,A,1977-05-14,West Travisside,KY,Credit Card,Physical Store,663,1980-06-18
1923,685-64-5730,Benjamin Tran,1976-07-16,Widowed,D,2013-06-18,Jeffreymouth,ME,Bank Slip,Online,396,
1924,083-96-5620,Nicholas Sanders,1991-11-20,Married,B,2011-08-17,West Toddhaven,MS,Bank Slip,Partner,306,
1925,018-41-3921,Robert Campbell,1966-08-23,Single,A,2013-05-04,Khanton,PA,Credit Card,Physical Store,766,
1926,860-10-6487,Michael Costa,1973-03-29,Widowed,D,1994-03-24,Billshire,OH,Bank Slip,Physical Store,435,
1927,758-15-3635,Maxwell Stokes,1971-12-31,Married,A,1991-04-07,West Mitchell,IA,Credit Card,Partner,535,
1928,455-61-8249,Peter Costa,2005-12-26,Married,A,2025-04-29,Jennifertown,WI,Bank Slip,Physical Store,596,
1929,295-22-3612,Christina Clark,1973-04-03,Divorced,A,2010-12-22,Gonzalesfort,DC,Bank Slip,Physical Store,546,
1930,357-09-8722,Lance Walton,1987-01-03,Single,A,2022-01-22,Sherryfurt,LA,Bank Slip,Physical Store,408,2022-01-28
1931,492-25-4812,Rodney Smith,2002-11-11,Widowed,D,2023-11-28,Davidstad,ND,Bank Slip,Telesales,410,
1932,047-90-7568,Christopher Manning,1956-05-21,Single,C,1980-03-10,Lake Donald,MO,Bank Slip,Telesales,633,2019-11-11
1933,719-33-2012,Theresa Clements,1984-04-19,Widowed,D,2005-09-23,Rodriguezville,WI,Credit Card,Physical Store,470,2014-09-08
1934,748-26-6456,Rebecca Macias,1999-08-17,Married,A,2022-02-04,East Michaelstad,DC,Bank Slip,Online,430,2022-10-22
1935,366-46-9519,Lisa Briggs,1984-07-27,Widowed,A,2023-02-01,Gordonberg,AK,Bank Slip,Partner,812,
1936,434-80-8319,Daniel Wang,1950-05-22,Married,D,2025-05-20,Rosstown,AS,Direct Debit,Online,344,
1937,783-30-2045,Amanda Rodriguez,1995-09-27,Single,A,2015-09-09,Ashleyville,GA,Direct Debit,Physical Store,692,
1938,662-61-9681,John Hunter,1986-08-17,Married,D,2009-12-03,East Lauraport,CT,Bank Slip,Physical Store,627,
1939,777-50-3781,Andrew Finley,1980-06-10,Widowed,C,2012-10-24,Kellyside,MA,Credit Card,Online,664,
1940,001-30-7004,Michael Pena,1951-12-06,Divorced,C,1976-12-01,Lake Kirstenchester,PR,Credit Card,Physical Store,683,
1941,039-45-5267,Guy Moore,1997-11-25,Divorced,C,2023-10-30,West Leslie,AZ,Direct Debit,Partner,757,
1942,609-05-1202,Jeremiah Lin,1950-01-09,Single,B,1975-09-15,New Maryburgh,WV,Direct Debit,Online,450,
1943,754-96-7424,Michele Bates,1967-11-08,Divorced,A,2014-05-21,Ginaville,MS,Direct Debit,Physical Store,656,
1944,477-61-8426,Monica Giles,1993-03-08,Single,B,2024-10-14,South Jenniferport,MP,Credit Card,Physical Store,595,
1945,090-29-3362,Melissa Contreras,1961-11-15,Divorced,A,2013-08-01,Thompsonmouth,DC,Direct Debit,Online,658,2021-06-11
1946,842-92-4047,Antonio Espinoza,1997-05-06,Single,A,2018-01-02,Lake Meghan,ND,Bank Slip,Partner,424,
1947,597-98-9190,Stephanie Patel,1984-05-25,Single,A,2024-12-27,South Gloria,CT,Credit Card,Partner,538,
1948,371-77-0328,Michael Johnson,1983-08-26,Widowed,B,2019-03-02,Christophermouth,WA,Direct Debit,Online,559,
1949,846-57-1073,Regina Weiss,1958-10-04,Married,D,1984-02-07,South Diane,HI,Direct Debit,Online,795,
